id,label,tweet
30-05-2021 18:29,0,b'#ThankYou to all of the men and women who have bravely served the USA. #HappyMemorialDay https://t.co/DIJutI5H33'
30-05-2021 18:28,0,"b'Congratulations to Kent and Debbie on owning their pre-owned #GrandDesign #Transcend 31RLS, served by #Niko!\n.\n.\n.\xe2\x80\xa6 https://t.co/Kk5WHzIzuj'"
30-05-2021 18:27,0,b'RT @PastorDerekT: This is our @RiverCharlotte partner church in Bolivia. They are saving lives! \n\nGive directly via the donation links belo\xe2\x80\xa6'
30-05-2021 18:27,0,b'RT @NGAW: NGAW honors all those who fought and died for our country. #memorialday #thankyou https://t.co/veBgng3fKh'
30-05-2021 18:26,0,b'RT @enhypenupdates: @ENHYPEN_members @ENHYPEN please wait because I\xe2\x80\x99ll drop by more and more frequently in the future!!\nI think that the fi\xe2\x80\xa6'
30-05-2021 18:26,0,b'RT @WestConnFB: Happy Memorial Day weekend! Thank you for every man and women who has sacrificed their lives to protect this great country\xe2\x80\xa6'
30-05-2021 18:26,0,"b'Congratulations to Brycen from #Highland, #California on owning his #ForestRiver #Cherokee 306M, served by #Niko!\n.\xe2\x80\xa6 https://t.co/UB4nCMmqhE'"
30-05-2021 18:26,0,b'2020 Honda Grom is in stock at Owen Motor Sports! https://t.co/Qq8YU3gMtf . Give us a call or text us at 217-348-55\xe2\x80\xa6 https://t.co/oij5nXwLxp'
30-05-2021 18:24,0,b'RT @LindseyCoulter: Positive post:\nJust had to share that my strong two time heart transplant warrior turns 5 tomorrow AND learned how to r\xe2\x80\xa6'
30-05-2021 18:24,0,b'#ReleaseTheTapes while Cara #ReleaseTheTestimony sounds pleasant. @YouTube #ThankYou for being YOU https://t.co/ZrCRuMcHHw'
30-05-2021 18:23,0,b'@ElE1yon Mase says what ever is done outside purpose leads to abuse. He says if a women feels she needs to be mascu\xe2\x80\xa6 https://t.co/F1tjTgx4gE'
30-05-2021 18:22,0,b'RT @LKemp42: It isn\xe2\x80\x99t a long weekend. Our currently deployed and fallen service members deserve recognition. Happy Memorial Day to all. Lan\xe2\x80\xa6'
30-05-2021 18:22,0,b'RT @ChesterCityPol: Whilst dealing with an incident in the City earlier a very kind member of the public came and handed out cold bottles o\xe2\x80\xa6'
30-05-2021 18:22,0,b'RT @CatchDaCraze: Thank you all who supported our campaign. As soon as Kickstarter closes the books we will send the files to the printer a\xe2\x80\xa6'
30-05-2021 18:21,0,b'Finished painting coming soon...in progress....\n#nature #acrylicpainting #art #artistoninstagram #ArtistOnTwitter\xe2\x80\xa6 https://t.co/074kPuiLje'
30-05-2021 18:21,0,"b'Spending my weekend working on so many gifts (#graduation, baby shower, bridal shower or sometimes just #gift to se\xe2\x80\xa6 https://t.co/86yxQ9WcU6'"
30-05-2021 18:19,0,"b'He usado Shazam para descubrir Open Your Heart, de Madonna https://t.co/CdQgimjZtS hi dear #QueenOfPop \xf0\x9f\x91\x91 @Madonna\xe2\x80\xa6 https://t.co/8HsNwHDZu5'"
30-05-2021 18:17,0,b'RT @ChrisYoungMusic: Absolutely incredible crowd tonight!!!! Thanks for the standing ovation everybody #thankyou #fullhouse #whatanaudience'
30-05-2021 18:17,0,"b""RT @bashirnichari1: A visionary program by People's #SindhGovt \xe2\x80\x9cSindh Mobile Health  Care Integrated Services\xe2\x80\x9d 380 mobile Units to render v\xe2\x80\xa6"""
30-05-2021 18:16,0,b'RT @LKemp42: It isn\xe2\x80\x99t a long weekend. Our currently deployed and fallen service members deserve recognition. Happy Memorial Day to all. Lan\xe2\x80\xa6'
30-05-2021 18:15,0,b'RT @KazUSAFA: Lieutenant Day @AF_Baseball for America\xe2\x80\x99s Team!  Proud of our eight warfighters that have raised their hands to do something\xe2\x80\xa6'
30-05-2021 18:15,0,b'RT @KazUSAFA: Lieutenant Day @AF_Baseball for America\xe2\x80\x99s Team!  Proud of our eight warfighters that have raised their hands to do something\xe2\x80\xa6'
30-05-2021 18:15,0,b'RT @PaulDereume: @hq370 @Terecon991 @PaigeTurner62 @CherryBomb_73 @LennyChevere @sweetjesus2000 @morgana_ariel @dragonflywing22 @crystalnap\xe2\x80\xa6'
30-05-2021 18:15,0,b'Thank you to Bien Air Dental for supporting the DTA Foundation! #thankyou #oralhealth https://t.co/WMbwr7ccjR'
30-05-2021 18:13,0,b'Happy Memorial day \xf0\x9f\xa4\xa9\n\n#memorialday #memorialdayweekend #usa #love #america #memorial #memorialdaysale #mdw #like\xe2\x80\xa6 https://t.co/uU1fl2XKSo'
30-05-2021 18:13,0,b'@Let_Anita A very big #ThankYou \xf0\x9f\x98\x8a\xf0\x9f\x91\x8d https://t.co/5fBr1DqYTB'
30-05-2021 18:12,0,b'RT @PixelbyPixelStu: Season 22 has now come to an end! As always thank you everyone for your participation during the season. We aim to hav\xe2\x80\xa6'
30-05-2021 18:11,0,b'RT @GrayHill02: Invest in your dreams. Grind now. Shine later.  (Unknown)\n\nHappy weekend \xf0\x9f\x92\x99\xf0\x9f\x8e\xb6\xf0\x9f\xa6\x8b\n\n#quetes #nature #flowers #peace\n#weekendvibes\xe2\x80\xa6'
30-05-2021 18:11,0,b'RT @GrayHill02: Thank you to all my friends for the beautiful greetings.  And for laughter and positive energy \xf0\x9f\x92\x9e\xf0\x9f\xa4\x97\xf0\x9f\xa6\x8b #PositiveVibesOnly #Than\xe2\x80\xa6'
30-05-2021 18:11,0,b'RT @Mj5official: 15 Million + Views on #Bawaal \n\n#ThankYou Dear #fans for this #love \xe2\x99\xa5\xef\xb8\x8f\n#mj5 #million https://t.co/7DkA22Byns'
30-05-2021 18:11,0,"b""RT @bashirnichari1: A visionary program by People's #SindhGovt \xe2\x80\x9cSindh Mobile Health  Care Integrated Services\xe2\x80\x9d 380 mobile Units to render v\xe2\x80\xa6"""
30-05-2021 18:10,0,b'RT @poetweet4: Happy Teacher Appreciation Week! #ThankATeacher  #TEACHERAppreciationWeek2021 #TeacherAppreciation #teachertwitter #Teachers\xe2\x80\xa6'
30-05-2021 18:10,0,b'RT @AayushMehta06: Walking in the Streets of Kuala Lumpur { Malaysia \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe }\n\n\xe2\x80\xa2\n___________________\n\n#thankyou #travelwithaayushmehta #malaysi\xe2\x80\xa6'
30-05-2021 18:10,0,b'RT @nwa_udi_di_egwu: 6. I sincerely thank you for your time and support\n#It_is_possible #water #foodsafety #environment  #wastemanagement #\xe2\x80\xa6'
30-05-2021 18:09,0,"b'RT @herdHater: Thank You to the nearly\n500,000 Fight-EERs\nfrom #TheWV who gave\nThe Last Full Measure for \nour Nation to which I have \nno wo\xe2\x80\xa6'"
30-05-2021 18:09,0,b'Of course this shortage of drivers was always part of the plan wasn\xe2\x80\x99t it @johnredwood? #Thankyou for everything you\xe2\x80\xa6 https://t.co/yJ7EgaB9QM'
30-05-2021 18:09,0,b'Walking in the Streets of Kuala Lumpur { Malaysia \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe }\n\n\xe2\x80\xa2\n___________________\n\n#thankyou #travelwithaayushmehta\xe2\x80\xa6 https://t.co/fSrEqiHZgz'
30-05-2021 18:08,0,b'RT @CoachChrisFee: Solid Sunday Training session with @SpiderMonkeyMMB\n\n\xe2\x9c\x85 Deadlift (deficit) \n\xe2\x9c\x85 RFE Squat \n\xe2\x9c\x85 Push Press \n\xe2\x9c\x85 Rows to Grow \n\nL\xe2\x80\xa6'
30-05-2021 18:08,0,b'RT @MtnBrookFD: Happy Memorial Day Weekend! Murph 2021!#Murph #Thankyou #Remember #Bshift https://t.co/VaI7aQ02ym'
30-05-2021 18:07,0,b'RT @enhypenupdates: @ENHYPEN_members @ENHYPEN please wait because I\xe2\x80\x99ll drop by more and more frequently in the future!!\nI think that the fi\xe2\x80\xa6'
30-05-2021 18:07,0,b'RT @creamolafoam1: Can anyone help? Please share if you can. #thankyou #missing #longlostfamily https://t.co/Bp4JcqaOwY'
30-05-2021 18:07,0,"b'Memorial Day 2021: Facts, Meaning &amp; Traditions - HISTORY - https://t.co/ZRg9BKeWSp\n\n#MemorialDayWeekend\xe2\x80\xa6 https://t.co/icbBgl2qVj'"
30-05-2021 18:07,0,b'Solid Sunday Training session with @SpiderMonkeyMMB\n\n\xe2\x9c\x85 Deadlift (deficit) \n\xe2\x9c\x85 RFE Squat \n\xe2\x9c\x85 Push Press \n\xe2\x9c\x85 Rows to Gro\xe2\x80\xa6 https://t.co/9zyJdV74bs'
30-05-2021 18:07,0,b'Thank you to the amazing coaches that drives this program! Your tireless efforts are appreciated! Staple point of l\xe2\x80\xa6 https://t.co/zrkCYYpn19'
30-05-2021 18:06,0,"b""@CharlotteHawkns @adilray The 22nd of December 2020 will be a moment that I'll never forget because Adil and\xe2\x80\xa6 https://t.co/YpPKHHP4js"""
30-05-2021 18:05,0,b'Thanks to the staff at @CostaCoffee at @manchesterfort this afternoon. Helped me with a donation to @Coffee4Craig #topteam #thankyou'
30-05-2021 18:05,0,b'RT @AayushMehta06: Malaysia Walk Tour | Kuala Lumpur Walk Tour | Malaysia Vlog | Travel Vlog | Travel With Aayush Mehta\n\n#thankyou #travelw\xe2\x80\xa6'
30-05-2021 18:04,0,"b'No matter how long we spent here on earth, we always leave our footprint for the next person to learn from and foll\xe2\x80\xa6 https://t.co/FsZLyBDFun'"
30-05-2021 18:03,0,b'Malaysia Walk Tour | Kuala Lumpur Walk Tour | Malaysia Vlog | Travel Vlog | Travel With Aayush Mehta\n\n#thankyou\xe2\x80\xa6 https://t.co/cqVTVz3be4'
30-05-2021 18:02,0,b'I hope you\xe2\x80\x99re all very proud of yourselves!! To Any of you who contributed to this !! SHAME ON YOU ALL!\xe2\x80\x99 &amp; you\xe2\x80\x99ll o\xe2\x80\xa6 https://t.co/ZeO6vwFRBL'
30-05-2021 18:01,0,b'#memorialday #freedom #thankyou #blessed #service #soldiers #military \n\nLET US NEVER FORGET THE FALLEN...\nTHANK YOU\xe2\x80\xa6 https://t.co/jbL256FTA9'
30-05-2021 18:00,0,"b""Have you voted in the @SoilAssociation Nation's Favourite Award? Our Hazelnut Crunch #Chocolate Truffles are shortl\xe2\x80\xa6 https://t.co/QP2ZSdDKIX"""
30-05-2021 18:00,0,b'Support this wonderful organization this #MemorialDay @FoldsofHonor\n\nGet your limited edition Folds of Honor collec\xe2\x80\xa6 https://t.co/HbpuoIRIgl'
30-05-2021 18:00,0,"b'Our Emergency Department Sister, Naomi has an important message this bank holiday weekend.\n\nIf you need medical ass\xe2\x80\xa6 https://t.co/w7xmmuwe6H'"
30-05-2021 18:00,0,b'The staff and friends of Yellowstone Public Radio thank @KaytNicholas for her year of reporting on Indigenous Affai\xe2\x80\xa6 https://t.co/hABSSOWu7u'
30-05-2021 17:59,0,"b'RT @SherborneTownFC: Many thanks to @BadgesTerry for our new pin badges. Top work. They will be on sale in the clubhouse, or you can DM us\xe2\x80\xa6'"
30-05-2021 17:59,0,"b""We're #ReBoot'ing! If you've liked our #Videos? You'll LOVE our #NEW stuff! \n\nIf you're here for the #Snack,#Candy,\xe2\x80\xa6 https://t.co/qBt0VxCDIn"""
30-05-2021 17:59,0,"b""RT @bashirnichari1: A visionary program by People's #SindhGovt \xe2\x80\x9cSindh Mobile Health  Care Integrated Services\xe2\x80\x9d 380 mobile Units to render v\xe2\x80\xa6"""
30-05-2021 17:58,0,b'We\xe2\x80\x99d also like to give a huge thanks to @oarsport who were amazing and transported our boat for us. Really helped u\xe2\x80\xa6 https://t.co/COEa7Y1IOS'
30-05-2021 17:56,0,"b'RT @WWIIMemorial: . @SenatorDole: ""My pledge one time was to make a difference in the life of at least one person every day. Now, I probabl\xe2\x80\xa6'"
30-05-2021 17:56,0,b'RT @PixelbyPixelStu: Season 22 has now come to an end! As always thank you everyone for your participation during the season. We aim to hav\xe2\x80\xa6'
30-05-2021 17:55,0,b'RT @PixelbyPixelStu: Season 22 has now come to an end! As always thank you everyone for your participation during the season. We aim to hav\xe2\x80\xa6'
30-05-2021 17:54,0,"b'Let\xe2\x80\x99s not forget what, Memorial Day is all about. Idc about, Kamala Harris, Joe Biden, etc. Its about our men and w\xe2\x80\xa6 https://t.co/Y5HQtTPenx'"
30-05-2021 17:53,0,b'Real bear fans gone always \xf0\x9f\x92\x99 u &amp; what you did for us @Mtrubisky10 &amp; #thankyou once again! Only fake &amp; hateful &amp; mis\xe2\x80\xa6 https://t.co/TLeRq5iXS5'
30-05-2021 17:53,0,b'RT @PixelbyPixelStu: Season 22 has now come to an end! As always thank you everyone for your participation during the season. We aim to hav\xe2\x80\xa6'
30-05-2021 17:53,0,"b'In appreciation of my father, brother, father in law, brother in law, nephew, son and ALL the men and woman who ser\xe2\x80\xa6 https://t.co/IVstwoEvdh'"
30-05-2021 17:53,0,b'RT @MonicaMedinaDC: Always a #Hoosier!  Such a thrill.  #Thankyou to frontline workers.  May the best car and driver win! \xf0\x9f\x8f\x81\xf0\x9f\x8f\x81#Indy500'
30-05-2021 17:52,0,b'It\xe2\x80\x99s my #birthday today so it\xe2\x80\x99s up to all #Boston (@RedSox &amp; @celtics) to get the W tonight to make sure I get the\xe2\x80\xa6 https://t.co/bQZQRoOfKo'
30-05-2021 17:51,0,"b'RT @WWIIMemorial: . @SenatorDole: ""My pledge one time was to make a difference in the life of at least one person every day. Now, I probabl\xe2\x80\xa6'"
30-05-2021 17:51,0,"b'RT @WWIIMemorial: . @SenatorDole: ""My pledge one time was to make a difference in the life of at least one person every day. Now, I probabl\xe2\x80\xa6'"
30-05-2021 17:51,0,b'Memorial Day \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 hours! #memorialday #sales #service #thankyou #military #honor #served #flagstaff #may #2021\xe2\x80\xa6 https://t.co/nv0GJ5FR4q'
30-05-2021 17:50,0,b'RT @JJRegionCentral: Our Central Region Graduating 2021 Teens are honored to be featured on the @JackandJillInc social media pages with the\xe2\x80\xa6'
30-05-2021 17:50,0,b'This is our Sunday!\n\nThank you Getty Images team \xe2\x80\x93 that was Champions League too!\n\xc2\xa0\nI\xe2\x80\x98am so proud to work in the be\xe2\x80\xa6 https://t.co/SrgZC9F3dS'
30-05-2021 17:50,0,"b'#volunteerweek is this week. From 1-7 June, join us in thanking and recognising our wonderful volunteers and sporti\xe2\x80\xa6 https://t.co/4MCvb6Azr1'"
30-05-2021 17:50,0,b'Finding the #RightVehicle at the #RightPrice is #Easy and Telma Mendez and #Family came to make sure the 2021 #Kona\xe2\x80\xa6 https://t.co/SGQkcW8QY3'
30-05-2021 17:50,0,b'#AyyeKev @ayyekev97 featured in #MusicLov3rz May #NewSingle #ThankYou https://t.co/P22zmJGJJK\xe2\x80\xa6 https://t.co/0vePztsyPc'
30-05-2021 17:49,0,b'RT @MonicaMedinaDC: Always a #Hoosier!  Such a thrill.  #Thankyou to frontline workers.  May the best car and driver win! \xf0\x9f\x8f\x81\xf0\x9f\x8f\x81#Indy500'
30-05-2021 17:49,0,b'Today\xe2\x80\x99s struggle is tomorrow\xe2\x80\x99s strength.  #Adequategaming #thankyou https://t.co/Dv361IRYGe'
30-05-2021 17:49,0,b'Always a #Hoosier!  Such a thrill.  #Thankyou to frontline workers.  May the best car and driver win! \xf0\x9f\x8f\x81\xf0\x9f\x8f\x81#Indy500 https://t.co/OSWiJZup0G'
30-05-2021 17:49,0,b'RT @kirstensneath1: Hi all! Just a small selection of my artwork. Some for sale in my #etsyshop https://t.co/jN0JCbbMkq Also available on #\xe2\x80\xa6'
30-05-2021 17:48,0,b'RT @get1001tips: A huge thank you \xf0\x9f\x92\x96 to the affiliates promoting my #printondemad  products and to the customers. \nhttps://t.co/AAxUsfeKBi\n#\xe2\x80\xa6'
30-05-2021 17:48,0,b'NGAW honors all those who fought and died for our country. #memorialday #thankyou https://t.co/veBgng3fKh'
30-05-2021 17:48,0,b'RT @trishhardy21: We were out in #Litherland today with our #ThankYou for voting #Labour cards!  - we will be posting them in all of the wa\xe2\x80\xa6'
30-05-2021 17:48,0,b'RT @JJRegionCentral: Our Central Region Graduating 2021 Teens are honored to be featured on the @JackandJillInc social media pages with the\xe2\x80\xa6'
30-05-2021 17:47,0,"b'RT @ShopOmgThrift: Memorial Day is tomorrow and so is our #MemorialDaySale! Thrift with us and take 75% off red, yellow &amp; white-tagged clot\xe2\x80\xa6'"
30-05-2021 17:47,0,b'Our Central Region Graduating 2021 Teens are honored to be featured on the @JackandJillInc social media pages with\xe2\x80\xa6 https://t.co/StPIKe0Cvh'
30-05-2021 17:47,0,b'RT @PixelbyPixelStu: Season 22 has now come to an end! As always thank you everyone for your participation during the season. We aim to hav\xe2\x80\xa6'
30-05-2021 17:47,0,b'RT @LKemp42: It isn\xe2\x80\x99t a long weekend. Our currently deployed and fallen service members deserve recognition. Happy Memorial Day to all. Lan\xe2\x80\xa6'
30-05-2021 17:46,0,b'RT @PixelbyPixelStu: Season 22 has now come to an end! As always thank you everyone for your participation during the season. We aim to hav\xe2\x80\xa6'
30-05-2021 17:45,0,b'RT @enhypenupdates: @ENHYPEN_members @ENHYPEN please wait because I\xe2\x80\x99ll drop by more and more frequently in the future!!\nI think that the fi\xe2\x80\xa6'
30-05-2021 17:45,0,b'RT @LKemp42: It isn\xe2\x80\x99t a long weekend. Our currently deployed and fallen service members deserve recognition. Happy Memorial Day to all. Lan\xe2\x80\xa6'
30-05-2021 17:45,0,b'Season 22 has now come to an end! As always thank you everyone for your participation during the season. We aim to\xe2\x80\xa6 https://t.co/FbwG83oXaf'
30-05-2021 17:45,0,b'RT @WoollyNinja: Listening to @TraceEvPod The Disappearance of Shirley McKeown \xf0\x9f\x8e\xa7 #podcast #loveyourwork #unsolved #truecrimecommunity #true\xe2\x80\xa6'
30-05-2021 17:44,0,"b'RT @WWIIMemorial: . @SenatorDole: ""My pledge one time was to make a difference in the life of at least one person every day. Now, I probabl\xe2\x80\xa6'"
30-05-2021 17:43,0,"b'@Rodrick76496943 #ThankYou, Have an #AmazingDay yourself\xf0\x9f\x98\x87'"
30-05-2021 17:43,0,"b'Diamond R Fertilizer would like to Thank the dedicated, noble, courageous, selfless, committed SOLDIERS with the wi\xe2\x80\xa6 https://t.co/bmwNXsA956'"
30-05-2021 17:43,0,b'@kent_pson @Apple @AppleMusic @iTunes #Thankyou Kent I\xe2\x80\x99m honored and thankful \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb'
30-05-2021 17:42,0,b'Honoring and remembering the courageous men and women who laid down their lives to keep our nation safe.\xe2\x80\xa6 https://t.co/MaztO2wIA8'
30-05-2021 17:42,0,"b'RT @WWIIMemorial: . @SenatorDole: ""My pledge one time was to make a difference in the life of at least one person every day. Now, I probabl\xe2\x80\xa6'"
30-05-2021 17:42,0,b'RT @creamolafoam1: Can anyone help? Please share if you can. #thankyou #missing #longlostfamily https://t.co/Bp4JcqaOwY'
30-05-2021 17:42,0,"b'. @SenatorDole: ""My pledge one time was to make a difference in the life of at least one person every day. Now, I p\xe2\x80\xa6 https://t.co/mC9iS7n8Ry'"
30-05-2021 17:41,0,b'So many of you &lt;3 #thankyou #thanks #followerstiktokgratis #thankssomuch #grateful #blownaway #mypuppetlife https://t.co/JHInQYHByX'
30-05-2021 17:41,0,"b'To those that made the ultimate sacrifice, there are no words that can express our gratitude. Have a safe Memorial\xe2\x80\xa6 https://t.co/6AbZrbCKpd'"
30-05-2021 17:37,0,b'@I_am_thekay #ThankYou for #listening to the #song \xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x9b\xf0\x9f\xa7\xa1\xe2\x9d\xa4\xef\xb8\x8f #newmusic'
30-05-2021 17:37,0,b'RT @PNPpromoinc: Reposted by PNP Promotions: \n@brandonlorenzomusic ANOTHER TEASER!!! Huge shout out to the Airdrie Fire Dept. For helping m\xe2\x80\xa6'
30-05-2021 17:37,0,b'RT @ashishsareen: Such a wonderful gesture from #Kenya to #India \n\nThinking about frontline workers is equally Important! These refreshing\xe2\x80\xa6'
30-05-2021 17:36,0,b'RT @craftbyhg: \xf0\x9f\x93\xb7 Two custom felts of a special grey bunny \xf0\x9f\x90\xb0\xf0\x9f\x98\x8d #needlefelting #woolfelt #greybunny #etsyseller #customorders #handmadewithlov\xe2\x80\xa6'
30-05-2021 17:36,0,"b'Today, in honor of those who have lost their lives for us, every meal comes with extra fish, chicken, and/or shrimp\xe2\x80\xa6 https://t.co/oMXLPrP15w'"
30-05-2021 17:36,0,"b""RT @murte_muse: @AbiyAhmedAli #Russia$China Repeatedly #Intervene in Ethiopia\nIn #Opposition,let's #LeaveEthiopia's Internal Affairs to Eth\xe2\x80\xa6"""
30-05-2021 17:35,0,b'RT @sincityclassicd: If you could all follow @radonwrestling we would greatly appreciate it. We work hard for weekly podcasts. #thankyou'
30-05-2021 17:34,0,b'RT @bacari34: Happy Memorial Day weekend!\n\nRespect to those who help protect our country. #ThankYou'
